user_id,age,device,income,num_conditions,premium,marketing_channels
3259,34,desktop,143470,3,1378.94561155617,podcast
3260,50,desktop,170031,2,1963.77165860138,podcast
3261,49,desktop,169117,2,1674.01515044834,facebook
3262,51,desktop,189355,3,2322.64170299923,podcast
3263,38,desktop,169083,1,989.077463487339,podcast
3264,21,desktop,124668,3,1702.56675793743,podcast
3265,29,desktop,135100,2,1672.59476931057,podcast
3266,46,desktop,174559,4,2108.25008402452,podcast
3267,39,desktop,124814,4,1838.64824982124,podcast
3268,29,desktop,134724,2,1522.27170776865,instagram
3269,45,desktop,176845,2,1748.46478917709,podcast
3270,35,desktop,144971,3,2006.12828564991,podcast
3271,31,desktop,148026,3,1707.30419648392,paid_search_nb
3272,44,desktop,159764,2,1921.8474113592,podcast
3273,25,desktop,91300,4,1577.07597785036,instagram
3274,35,desktop,144435,2,1859.87194284667,podcast
3275,46,desktop,175268,3,1783.6089372254,instagram
3276,38,desktop,166467,4,1985.96799361417,facebook
3277,37,desktop,152788,1,1062.37208025237,podcast
3278,29,desktop,136338,2,1250.69828710972,podcast
3279,29,desktop,145303,2,1413.36199414532,paid_search_nb
3280,22,desktop,89791,3,1476.95872723624,tv
3281,27,desktop,130311,2,1318.71017074496,facebook
3282,28,desktop,93902,2,1534.75655234256,paid_search_nb
3283,34,desktop,142224,1,1460.68645468784,instagram
3284,22,desktop,132034,2,1479.43001252492,podcast
3285,23,desktop,117795,2,1451.9114149418,facebook
3286,35,desktop,147339,2,1451.38081733719,paid_search_nb
3287,35,desktop,145803,3,1590.94815464734,podcast
3288,29,desktop,134791,3,1642.63903315189,instagram
3289,35,desktop,143661,4,1960.92207093548,paid_search_nb
3290,34,desktop,113052,4,1935.73933217507,podcast
3291,22,desktop,117405,0,1096.90348205764,facebook
3292,28,desktop,105877,2,1351.35608935841,paid_search_nb
3293,29,desktop,142049,2,1444.4265830494,instagram
3294,31,desktop,135921,2,1412.61790716498,paid_search_nb
3295,28,desktop,130350,2,1748.34043792881,paid_search_nb
3296,34,desktop,149448,3,1426.46886504504,paid_search_nb
3297,33,desktop,111631,5,1887.67352132499,instagram
3298,26,desktop,125937,2,1301.55172283541,paid_search_nb
3299,43,desktop,134215,3,1651.38599032043,podcast
3300,31,desktop,100164,3,1352.48844552587,podcast
3301,36,desktop,112620,3,1386.24891391067,podcast
3302,31,desktop,134939,4,2253.92170514725,podcast
3303,31,desktop,133676,3,1360.68672940807,facebook
3304,27,desktop,124330,3,1831.20281919483,paid_search_nb
3305,39,desktop,167032,3,1556.16140013315,tv
3306,27,desktop,135023,2,1620.74461554902,facebook
3307,45,desktop,132495,6,2336.19684048159,instagram
3308,37,desktop,156464,3,1655.95822732465,instagram
3309,39,desktop,153299,2,1885.20647542307,paid_search_nb
3310,22,desktop,126709,1,970.210624018853,podcast
3311,43,desktop,166460,4,1965.76880440122,facebook
3312,38,desktop,156570,3,1610.69492975904,podcast
3313,19,desktop,114938,2,1242.15826313608,paid_search_nb
3314,35,desktop,113678,4,1801.8325719796,paid_search_nb
3315,58,desktop,190218,4,2443.18246218506,podcast
3316,43,desktop,168085,3,1609.54593873313,podcast
3317,38,desktop,121297,4,2306.43583979692,facebook
3318,37,desktop,110802,2,1630.93994001079,paid_search_nb
3319,33,desktop,141540,4,1874.56602822222,podcast
3320,27,desktop,126705,3,1760.22874776852,facebook
3321,52,desktop,175568,6,2386.00917271442,facebook
3322,32,desktop,113845,3,1844.457123912,podcast
3323,41,desktop,129759,3,1940.75591616473,tv
3324,30,desktop,151004,2,1666.11450380199,instagram
3325,34,desktop,148004,5,2403.81611400662,paid_search_nb
3326,40,desktop,163727,5,2055.85839275357,facebook
3327,44,desktop,124374,3,1643.08671013368,podcast
3328,39,desktop,157074,3,1912.25248162521,instagram
3329,24,desktop,121899,2,1669.66946367578,paid_search_nb
3330,40,desktop,170585,2,1968.92953397971,podcast
3331,44,desktop,161133,3,2298.38658902015,paid_search_nb
3332,34,desktop,146884,4,2093.86157248825,podcast
3333,39,desktop,150732,2,1551.55239540508,paid_search_nb
3334,32,desktop,147637,4,1963.35569079238,podcast
3335,47,desktop,172902,5,2444.98473255801,facebook
3336,39,desktop,151188,3,2139.17849369083,podcast
3337,50,desktop,182474,6,2749.25551426083,paid_search_nb
3338,46,desktop,163953,3,1868.2315134905,podcast
3339,45,desktop,169516,1,1606.61140078539,facebook
3340,24,desktop,136075,1,1517.12780398287,podcast
3341,31,desktop,103627,4,1801.79310489167,paid_search_nb
3342,35,desktop,142673,2,1583.75219974623,podcast
3343,33,desktop,138805,2,1591.90857863745,podcast
3344,38,desktop,112871,3,1892.31594237101,facebook
3345,35,desktop,108714,3,1793.42628420931,podcast
3346,20,desktop,80546,2,1326.24500684157,podcast
3347,40,desktop,127018,2,1314.32756273346,podcast
3348,35,desktop,115563,3,1482.95367294822,podcast
3349,41,desktop,155052,3,1620.00469455017,instagram
3350,27,desktop,126274,0,1065.22732061783,paid_search_nb
3351,23,desktop,121507,1,1379.24855191272,paid_search_nb
3352,41,desktop,167430,3,1944.33709557064,paid_search_nb
3353,45,desktop,161297,2,1837.74443986977,instagram
3354,40,desktop,124110,2,1547.65596441832,podcast
3355,31,desktop,108799,3,1980.7752632511,podcast
3356,18,desktop,74171,2,1046.47661157848,paid_search_nb
3357,49,desktop,177744,1,1883.91111853499,podcast
3358,62,desktop,195175,2,1808.96287772325,podcast
3359,24,desktop,120708,3,1565.91607918436,paid_search_nb
3360,29,desktop,157001,3,2118.25867225989,paid_search_nb
3361,47,desktop,140467,3,1595.8693325692,podcast
3362,26,desktop,122917,3,1564.8535189898,instagram
3363,54,desktop,187186,5,2245.48552909965,facebook
3364,25,desktop,85812,2,1541.24130618496,podcast
3365,44,desktop,161876,2,1635.17486610375,podcast
3366,31,desktop,132489,3,1561.49177328366,paid_search_nb
3367,38,desktop,159710,2,1184.67138339324,podcast
3368,46,desktop,169124,1,1716.20923398147,facebook
3369,29,desktop,139137,3,1941.8307048781,paid_search_nb
3370,36,desktop,104093,5,2169.38902136571,paid_search_nb
3371,31,desktop,135746,3,1689.81642811887,podcast
3372,36,desktop,121671,2,1540.3301502777,paid_search_nb
3373,47,desktop,171491,3,1729.87559305499,instagram
3374,21,desktop,87055,3,1282.78123654383,paid_search_nb
3375,21,desktop,77308,1,1062.29171837544,paid_search_nb
3376,51,desktop,176763,5,2476.30804289462,paid_search_nb
3377,38,desktop,152305,5,2133.46757109107,podcast
3378,37,desktop,108804,4,2191.09881149909,podcast
3379,38,desktop,148520,3,1561.19598060106,paid_search_nb
3380,44,desktop,159540,4,2009.98444654806,podcast
3381,26,desktop,136191,2,1396.21559898295,podcast
3382,49,desktop,172671,3,1821.68144001127,podcast
3383,35,desktop,144820,6,2473.87020415408,paid_search_nb
3384,50,desktop,171725,4,2013.79999574916,paid_search_nb
3385,35,desktop,112292,2,1681.58043642501,podcast
3386,47,desktop,169738,2,1696.8800382844,paid_search_nb
3387,45,desktop,161083,3,1941.68428531388,podcast
3388,31,desktop,138824,3,1875.56169394075,paid_search_nb
3389,26,desktop,122062,2,1807.66162254551,paid_search_nb
3390,34,desktop,149584,3,2004.71652112874,podcast
3391,31,desktop,145977,4,2218.12801023664,podcast
3392,35,desktop,143125,3,1757.91484401937,podcast
3393,40,desktop,165462,4,1753.44905174137,podcast
3394,40,desktop,154835,3,1696.66896109068,paid_search_nb
3395,23,desktop,117939,4,1801.61158005616,podcast
3396,21,desktop,80463,2,1437.83295267607,paid_search_nb
3397,31,desktop,137002,4,1727.405705974,instagram
3398,44,desktop,128587,3,1741.05557980448,podcast
3399,36,desktop,156383,4,2027.35475712784,tv
3400,41,desktop,164046,4,1844.12412633418,facebook
3401,34,desktop,111484,2,1753.34769119082,paid_search_nb
3402,40,desktop,156733,5,1620.93820256936,podcast
3403,26,desktop,124051,1,667.480073565411,instagram
3404,51,desktop,128014,4,1794.35050653433,podcast
3405,38,desktop,152198,3,1901.00598039798,instagram
3406,22,desktop,123053,2,1532.93235405078,paid_search_nb
3407,25,desktop,129451,1,1246.96930432652,facebook
3408,51,desktop,177924,7,2947.33323683605,instagram
3409,32,desktop,134979,4,1492.92559745203,tv
3410,41,desktop,168129,3,2038.29446472965,paid_search_nb
3411,23,desktop,119486,1,1108.44394534339,instagram
3412,44,desktop,159964,4,2154.47089083986,paid_search_nb
3413,25,desktop,91092,4,1844.63270991629,podcast
3414,43,desktop,131214,2,1941.05440564886,instagram
3415,22,desktop,127646,4,1837.90966356568,paid_search_nb
3416,24,desktop,135840,2,1247.03350971555,instagram
3417,24,desktop,119218,1,1013.70813059296,paid_search_nb
3418,39,desktop,153614,3,1951.7686848415,podcast
3419,35,desktop,112193,4,2312.09886426304,paid_search_nb
3420,37,desktop,149198,3,1793.76367735195,instagram
3421,31,desktop,137465,4,2162.25856886417,podcast
3422,46,desktop,168965,2,1662.19998740082,instagram
3423,45,desktop,130172,3,1728.82816138913,paid_search_nb
3424,27,desktop,82256,3,1377.83303327063,paid_search_nb
3425,38,desktop,120508,3,1727.29020861556,podcast
3426,24,desktop,121296,2,1361.39106552318,paid_search_nb
3427,51,desktop,174480,4,2041.89081084849,facebook
3428,39,desktop,126906,3,1860.39623313638,facebook
3429,52,desktop,140796,3,1671.18949606831,instagram
3430,40,desktop,156713,1,1251.89566239695,podcast
3431,30,desktop,145378,4,2026.81642414791,podcast
3432,30,desktop,135506,4,1764.27177037055,paid_search_nb
3433,33,desktop,144930,3,1917.09475809751,podcast
3434,38,desktop,160584,3,1423.94042708216,paid_search_nb
3435,38,desktop,150838,2,1780.30530947403,paid_search_nb
3436,42,desktop,162816,2,1595.32860750887,facebook
3437,31,desktop,141878,2,1710.70910020778,podcast
3438,35,desktop,144011,1,1020.55997032109,paid_search_nb
3439,29,desktop,149639,1,1081.66932020193,facebook
3440,29,desktop,133215,2,1079.5837688938,paid_search_nb
3441,38,desktop,155625,5,2363.65612789337,instagram
3442,37,desktop,166877,5,2260.04165667558,paid_search_nb
3443,32,desktop,139040,5,2437.29173392552,facebook
3444,52,desktop,180278,4,2108.84580733886,podcast
3445,38,desktop,146846,2,1868.42105809529,facebook
3446,34,desktop,144242,3,1681.86466218006,instagram
3447,46,desktop,163896,3,1876.64118859469,podcast
3448,33,desktop,139265,3,1716.46223248907,paid_search_nb
3449,34,desktop,153071,4,1716.64235325761,podcast
3450,31,desktop,143815,3,1572.25751627146,facebook
3451,24,desktop,97611,2,1321.0507068588,podcast
3452,36,desktop,113508,1,1151.3153810773,paid_search_nb
3453,29,desktop,133911,3,1744.50498670972,paid_search_nb
3454,23,desktop,121535,3,1522.94855883321,paid_search_nb
3455,31,desktop,133652,2,1482.61970485657,podcast
3456,49,desktop,172750,1,1474.08946610026,podcast
3457,28,desktop,87941,0,1162.78544232739,podcast
3458,40,desktop,163019,2,1428.21037333583,instagram
3459,32,desktop,145409,3,2146.26776728785,tv
3460,39,desktop,158951,2,1774.24573175994,facebook
3461,32,desktop,108154,2,1253.98073648943,instagram
3462,19,desktop,116155,2,1532.30385999832,paid_search_nb
3463,39,desktop,156438,4,2189.11163144779,paid_search_nb
3464,34,desktop,140017,2,1290.61628239184,paid_search_nb
3465,37,desktop,158293,4,2178.21513164039,instagram
3466,35,desktop,148603,4,1904.86008786293,podcast
3467,36,desktop,120388,4,1737.81790689978,tv
3468,40,desktop,157004,3,2181.54095837643,paid_search_nb
3469,44,desktop,160819,3,1919.65921895979,tv
3470,50,desktop,140194,4,2376.38792623287,instagram
3471,25,desktop,121351,2,1303.44188075953,podcast
3472,27,desktop,129138,0,1209.62312292072,paid_search_nb
3473,31,desktop,133666,2,1387.59651754798,paid_search_nb
3474,31,desktop,134991,3,1557.11230766017,facebook
3475,52,desktop,179102,4,2134.35410742091,paid_search_nb
3476,31,desktop,141564,3,1684.14712875216,podcast
3477,38,desktop,162812,3,2136.49276887654,facebook
3478,49,desktop,169484,2,1828.87059552835,podcast
3479,40,desktop,156092,3,1920.96655049642,paid_search_nb
3480,33,desktop,153533,3,1442.57442420923,podcast
3481,49,desktop,169706,2,1973.67611820352,paid_search_nb
3482,35,desktop,150665,1,1285.52313512291,paid_search_nb
3483,31,desktop,136691,2,1738.11374665542,podcast
3484,32,desktop,134344,3,1606.63822289783,paid_search_nb
3485,24,desktop,89324,3,1300.53394883475,paid_search_nb
3486,39,desktop,116029,2,1331.40673514549,instagram
3487,39,desktop,155209,3,1674.56916692,tv
3488,48,desktop,123162,1,1469.19292483657,podcast
3489,38,desktop,158050,3,1784.8472454071,paid_search_nb
3490,43,desktop,123357,1,1231.13665630341,podcast
3491,42,desktop,159984,3,1616.02753339236,podcast
3492,50,desktop,177914,4,2349.49331426606,podcast
3493,23,desktop,127163,2,1421.9785959439,facebook
3494,40,desktop,155677,4,2031.02953720401,podcast
3495,42,desktop,160481,3,1794.76862890928,podcast
3496,31,desktop,133993,4,1936.7170359126,instagram
3497,35,desktop,146014,2,1583.16225605976,instagram
3498,47,desktop,174542,4,2279.56647325161,facebook
3499,44,desktop,131922,3,1732.53639071495,facebook
3500,44,desktop,164463,3,1592.03895310264,facebook
3501,31,desktop,145003,1,1238.70047110632,instagram
3502,32,desktop,134585,3,1837.71127783442,paid_search_nb
3503,41,desktop,171746,4,2361.39686311051,paid_search_nb
3504,24,desktop,136802,2,1397.91657322044,podcast
3505,23,desktop,133803,1,722.336610344847,instagram
3506,27,desktop,134657,2,1479.26484745817,podcast
3507,32,desktop,137659,2,1549.3221082515,paid_search_nb
3508,33,desktop,113986,3,1574.75788636571,paid_search_nb
3509,29,desktop,141973,3,1503.82190449981,podcast
3510,64,desktop,167927,4,1891.71154948738,instagram
3511,43,desktop,113363,4,2017.29913423622,paid_search_nb
3512,38,desktop,159096,5,2909.67889920435,instagram
3513,25,desktop,80144,2,1688.95028391137,paid_search_nb
3514,22,desktop,83265,2,1400.78591261154,paid_search_nb
3515,44,desktop,129805,4,2250.48071308809,paid_search_nb
3516,44,desktop,136320,4,2375.81090469713,facebook
3517,37,desktop,160701,2,1431.52635457738,podcast
3518,29,desktop,138591,1,1124.4317267884,podcast
3519,29,desktop,100819,1,1028.41126152339,paid_search_nb
3520,36,desktop,149604,3,1914.3215159258,podcast
3521,19,desktop,117325,1,1449.83704249669,paid_search_nb
3522,24,desktop,80363,2,1105.8918502164,podcast
3523,44,desktop,121968,2,1215.0679058751,paid_search_nb
3524,33,desktop,140178,4,1806.36848658345,facebook
3525,31,desktop,89155,3,1624.44168313365,facebook
3526,46,desktop,177216,3,2099.11902483849,podcast
3527,35,desktop,140392,3,1972.75574698578,paid_search_nb
3528,18,desktop,116778,3,1401.88726930866,instagram
3529,41,desktop,130750,3,1929.40114286318,podcast
3530,22,desktop,121367,2,1761.96282965141,podcast
3531,27,desktop,142973,6,1889.15639954404,facebook
3532,41,desktop,130900,3,1528.45912593056,paid_search_nb
3533,30,desktop,108167,2,1569.09009120473,podcast
3534,30,desktop,137870,2,1492.19038514772,podcast
3535,38,desktop,162790,4,2025.27625377057,instagram
3536,20,desktop,118180,1,1203.22424696632,paid_search_nb
3537,26,desktop,130973,0,725.073006194504,paid_search_nb
3538,39,desktop,160649,4,2322.14232658722,paid_search_nb
3539,38,desktop,151288,3,1666.56320486218,tv
3540,25,desktop,120419,2,1610.65365899266,podcast
3541,28,desktop,98472,2,1298.13611014817,tv
3542,32,desktop,112483,2,1520.1444490976,podcast
3543,29,desktop,136085,4,1907.1472646427,podcast
3544,31,desktop,106053,2,1586.97921980334,podcast
3545,34,desktop,141799,2,1731.9335571724,facebook
3546,36,desktop,159649,2,1529.32492766301,paid_search_nb
3547,34,desktop,149495,1,1376.17142115844,paid_search_nb
3548,38,desktop,148721,5,1954.90060273246,instagram
3549,19,desktop,118240,2,1429.09886188469,podcast
3550,58,desktop,159631,4,2477.79081909683,instagram
3551,43,desktop,120953,3,1647.84266871799,podcast
3552,43,desktop,124517,4,2007.38649142413,podcast
3553,39,desktop,153501,4,1982.12992470846,podcast
3554,28,desktop,131962,4,2172.81684679015,podcast
3555,41,desktop,153076,3,1938.67435335196,facebook
3556,38,desktop,161072,2,1773.73910448396,instagram
3557,29,desktop,128903,3,1735.95654530092,podcast
3558,33,desktop,158577,5,1961.36099272016,paid_search_nb
3559,20,desktop,65534,1,844.803458675762,facebook
3560,39,desktop,154218,4,1690.34048663506,podcast
3561,49,desktop,179458,5,2384.87784555637,podcast
3562,48,desktop,170286,2,1819.55111979219,podcast
3563,35,desktop,146486,2,1696.05407318179,podcast
3564,29,desktop,136556,3,1825.40261713117,podcast
3565,42,desktop,157832,3,1732.67463256042,instagram
3566,62,desktop,201224,4,2302.15079292464,podcast
3567,33,desktop,139526,3,1793.99018700565,paid_search_nb
3568,28,desktop,99081,2,1471.67040152449,paid_search_nb
3569,37,desktop,119551,2,1385.99844090579,podcast
3570,27,desktop,137675,2,1493.98607701009,instagram
3571,45,desktop,131167,3,2294.93641616435,paid_search_nb
3572,45,desktop,170625,1,1633.45329526067,podcast
3573,45,desktop,139937,4,1969.68556803473,podcast
3574,35,desktop,152646,3,1591.44991278981,paid_search_nb
3575,20,desktop,115152,0,830.281027485499,podcast
3576,40,desktop,163535,5,2324.45610471565,instagram
3577,34,desktop,140762,3,1695.07375713773,paid_search_nb
3578,37,desktop,153157,3,1940.89154649405,paid_search_nb
3579,36,desktop,145767,4,2171.80062329684,paid_search_nb
3580,26,desktop,125605,2,1290.07434664869,podcast
3581,42,desktop,178487,2,1756.57213072528,podcast
3582,43,desktop,135848,2,1137.22974945867,instagram
3583,18,desktop,118299,3,1335.92195388236,podcast
3584,33,desktop,149365,3,1453.79451485195,podcast
3585,52,desktop,184780,4,2241.65630153011,instagram
3586,30,desktop,137599,0,919.593591788847,instagram
3587,31,desktop,132858,1,1274.04191568787,paid_search_nb
3588,34,desktop,106815,2,1492.59444688164,podcast
3589,52,desktop,183536,3,1602.34524547677,podcast
3590,52,desktop,176787,5,2332.1750124671,paid_search_nb
3591,34,desktop,140757,4,1941.91365687045,paid_search_nb
3592,37,desktop,103309,3,1489.46483812059,paid_search_nb
3593,43,desktop,160155,4,2172.8638366778,paid_search_nb
3594,52,desktop,175360,4,2289.98573040036,podcast
3595,34,desktop,141708,4,1877.85665323424,podcast
3596,30,desktop,143099,2,1899.65208258592,paid_search_nb
3597,30,desktop,136886,4,2169.14489325002,paid_search_nb
3598,26,desktop,139281,2,1407.66961093449,instagram
3599,37,desktop,118086,4,1910.4058637629,podcast
3600,44,desktop,159472,3,1731.75162063214,podcast
3601,20,desktop,112849,2,1240.6810839127,paid_search_nb
3602,31,desktop,150103,4,1937.69216268797,paid_search_nb
3603,25,desktop,129983,4,1887.50068895062,facebook
3604,44,desktop,172660,1,1433.23531144788,facebook
3605,29,desktop,135093,1,953.97079974512,paid_search_nb
3606,50,desktop,183566,4,1937.53795701099,paid_search_nb
3607,47,desktop,181522,3,1421.46611807425,podcast
3608,46,desktop,132052,2,1862.66091002019,podcast
3609,46,desktop,130504,4,1987.67827663057,paid_search_nb
3610,39,desktop,126972,4,2148.42436121544,paid_search_nb
3611,25,desktop,129113,3,1845.67860081768,facebook
3612,39,desktop,158627,1,1253.5959859866,instagram
3613,48,desktop,138435,4,2013.9551032857,podcast
3614,44,desktop,163144,3,1797.1499053875,podcast
3615,34,desktop,152011,2,1198.23636204559,paid_search_nb
3616,19,desktop,110859,3,1732.02129435434,facebook
3617,30,desktop,107011,2,1679.92544202226,podcast
3618,19,desktop,81766,2,1519.02414738083,podcast
3619,34,desktop,141688,2,1547.69146597019,podcast
3620,22,desktop,120935,2,1381.25812768642,facebook
3621,46,desktop,168136,4,1918.91935737129,podcast
3622,39,desktop,149280,4,2181.50483025375,paid_search_nb
3623,38,desktop,150458,2,1591.82097051448,paid_search_nb
3624,36,desktop,144253,4,2281.60237299903,podcast
3625,22,desktop,121389,0,808.378909826606,podcast
3626,44,desktop,162360,3,1754.25462558957,podcast
3627,32,desktop,135338,1,1688.5723647312,facebook
3628,34,desktop,105442,1,1662.48047358493,paid_search_nb
3629,44,desktop,136561,4,1855.30138842894,podcast
3630,29,desktop,107355,1,966.725127326247,tv
3631,25,desktop,137352,0,1136.30155684937,paid_search_nb
3632,44,desktop,162322,2,1285.23101806752,podcast
3633,26,desktop,140409,3,1580.52987929056,podcast
3634,40,desktop,118950,4,1817.1120691708,instagram
3635,52,desktop,178553,3,2460.42006907895,paid_search_nb
3636,49,desktop,140849,3,1843.05195542693,paid_search_nb
3637,29,desktop,106226,2,1447.92186420116,podcast
3638,35,desktop,118654,1,1349.80815971766,podcast
3639,39,desktop,155143,2,1642.12091855464,instagram
3640,34,desktop,143357,4,1564.43924331852,paid_search_nb
3641,22,desktop,118043,2,1833.80244200171,podcast
3642,33,desktop,95200,5,1895.98828072851,tv
3643,34,desktop,143032,3,2008.90828779486,facebook
3644,38,desktop,118501,4,1449.57494091054,instagram
3645,46,desktop,140758,3,1937.14803656026,instagram
3646,40,desktop,153467,2,1430.20760318435,facebook
3647,25,desktop,126356,3,1775.77524218859,podcast
3648,41,desktop,165493,3,1933.04895752404,podcast
3649,26,desktop,131375,2,1573.81797667826,facebook
3650,25,desktop,134585,3,1398.91590266879,podcast
3651,46,desktop,163249,3,1950.81507395027,paid_search_nb
3652,36,desktop,144375,3,1865.54662284365,paid_search_nb
3653,41,desktop,125480,4,1919.84515423587,facebook
3654,49,desktop,176750,3,2363.15518125131,paid_search_nb
3655,38,desktop,154333,4,2253.2779729486,tv
3656,27,desktop,98260,1,1351.66478186557,instagram
3657,27,desktop,136337,2,1083.57296139546,podcast
3658,34,desktop,152460,3,1835.03502340201,podcast
3659,49,desktop,176395,3,1638.30816555219,tv
3660,42,desktop,123214,3,1478.69881338717,podcast
3661,31,desktop,135924,2,1403.55557915834,podcast
3662,60,desktop,203009,5,2592.85794882581,podcast
3663,29,desktop,134821,2,1449.79740301917,podcast
3664,36,desktop,148450,2,1479.60312998378,podcast
3665,28,desktop,91658,2,1304.12920356673,facebook
3666,31,desktop,91263,3,1572.48619643898,paid_search_nb
3667,42,desktop,157617,2,1313.44703072024,tv
3668,47,desktop,112143,4,2084.43646426099,facebook
3669,22,desktop,120906,2,1291.07254803921,instagram
3670,34,desktop,143973,3,2137.82299263275,podcast
3671,36,desktop,161769,3,1920.94341455347,podcast
3672,35,desktop,142148,1,1231.42027779581,facebook
3673,48,desktop,196554,3,1935.52943845425,instagram
3674,23,desktop,70478,1,914.0510469514,instagram
3675,41,desktop,154246,3,1960.08943937341,podcast
3676,35,desktop,145478,3,1497.08193748511,paid_search_nb
3677,61,desktop,167863,4,2485.77659622832,podcast
3678,31,desktop,133407,1,1439.68499440668,facebook
3679,41,desktop,152184,3,1851.01437840295,podcast
3680,25,desktop,139266,2,1539.26107447957,paid_search_nb
3681,36,desktop,144484,3,1682.83630999154,paid_search_nb
3682,27,desktop,134514,3,1664.94170699886,paid_search_nb
3683,47,desktop,143169,4,2229.96771155002,paid_search_nb
3684,52,desktop,153380,4,1816.20321226707,paid_search_nb
3685,25,desktop,125182,0,1464.818570369,podcast
3686,35,desktop,150972,4,1940.7469658684,paid_search_nb
3687,19,desktop,126634,1,1241.08129059118,podcast
3688,34,desktop,115948,2,1848.73166548125,podcast
3689,33,desktop,161232,4,2107.79100849555,instagram
3690,38,desktop,150261,3,2220.83028944346,instagram
3691,28,desktop,130027,2,1131.54561219518,instagram
3692,51,desktop,176721,4,2180.2132830277,paid_search_nb
3693,24,desktop,94607,2,1608.94223529359,facebook
3694,40,desktop,169378,3,1941.85387038562,paid_search_nb
3695,52,desktop,132602,4,1967.586070441,paid_search_nb
3696,46,desktop,165086,3,1680.54608709548,tv
3697,30,desktop,131236,2,1475.17935659771,podcast
3698,23,desktop,116861,3,1581.03391004004,facebook
3699,26,desktop,125666,4,2032.37743105484,podcast
3700,23,desktop,121217,2,1544.77363492718,tv
3701,41,desktop,126050,3,1525.39880011125,podcast
3702,37,desktop,155592,3,1974.38520095892,podcast
3703,29,desktop,143305,4,2140.4725253538,podcast
3704,28,desktop,132389,2,1369.78401358676,podcast
3705,30,desktop,106263,4,2344.741334738,podcast
3706,27,desktop,125052,2,1385.99206847382,instagram
3707,37,desktop,151878,3,1702.79505058253,podcast
3708,26,desktop,137034,3,1942.88266315426,podcast
3709,23,desktop,125977,3,1418.48293472308,paid_search_nb
3710,25,desktop,120251,3,1707.52253637502,podcast
3711,22,desktop,87369,1,1423.53066919383,podcast
3712,45,desktop,168234,2,1563.72767251999,paid_search_nb
3713,37,desktop,154395,2,1673.23257532378,facebook
3714,24,desktop,136302,1,1128.66738233184,paid_search_nb
3715,26,desktop,79956,1,1346.70747719256,tv
3716,27,desktop,142031,3,1338.9805918928,podcast
3717,40,desktop,124048,3,1827.08800650724,podcast
3718,45,desktop,171698,4,2044.30991181067,podcast
3719,50,desktop,172633,4,2240.67858787652,paid_search_nb
3720,43,desktop,162159,2,1491.76503505113,podcast
3721,42,desktop,162785,2,1615.79044123633,instagram
3722,31,desktop,111356,4,1665.68355594287,facebook
3723,32,desktop,107731,2,1411.44261254742,podcast
3724,34,desktop,144448,4,1741.83861124219,instagram
3725,58,desktop,189045,4,2599.34022888569,podcast
3726,39,desktop,162294,2,1391.93536080933,podcast
3727,50,desktop,146340,2,1561.45955331052,instagram
3728,24,desktop,122916,3,1716.28513959148,podcast
3729,41,desktop,160887,4,2123.24412933527,paid_search_nb
3730,46,desktop,164425,2,1583.36232333807,tv
3731,26,desktop,92788,0,605.200021340004,paid_search_nb
3732,43,desktop,165996,5,2307.99943587947,instagram
3733,46,desktop,170907,2,1817.46583601545,paid_search_nb
3734,41,desktop,159884,4,2068.28954384043,paid_search_nb
3735,62,desktop,156940,4,1899.50185583684,podcast
3736,35,desktop,161326,1,1435.4107022347,paid_search_nb
3737,33,desktop,111562,3,1446.52424108774,instagram
3738,29,desktop,98792,3,1823.61334206564,paid_search_nb
3739,48,desktop,179263,3,2299.31040154282,podcast
3740,32,desktop,137398,3,2084.90034225701,paid_search_nb
3741,27,desktop,126339,2,1201.83746274959,podcast
3742,40,desktop,153989,3,1746.50779556463,paid_search_nb
3743,20,desktop,113021,2,1517.57748429641,facebook
3744,57,desktop,187746,5,2722.08137681069,podcast
3745,39,desktop,123855,2,1002.3939798519,paid_search_nb
3746,50,desktop,173732,4,2066.36213064725,paid_search_nb
3747,19,desktop,78273,1,535.575083368622,instagram
3748,39,desktop,160424,2,1648.47190461076,paid_search_nb
3749,25,desktop,120046,1,963.242906614358,facebook
3750,32,desktop,108506,3,1679.79877795726,paid_search_nb
3751,22,desktop,125744,1,867.128279852652,podcast
3752,43,desktop,160184,3,1929.88606495838,podcast
3753,46,desktop,136392,2,1632.02532259448,paid_search_nb
3754,34,desktop,145517,2,1830.26494135626,podcast
3755,34,desktop,143314,1,1130.21229498552,podcast
3756,31,desktop,132164,2,1615.99519313335,podcast
3757,47,desktop,175949,4,2264.44643596138,facebook
3758,23,desktop,90044,2,1310.82859574893,paid_search_nb
3759,29,desktop,132482,3,1682.68628346096,podcast
3760,30,desktop,135059,2,1270.57056610526,podcast
3761,44,desktop,169990,3,2188.63834470662,podcast
3762,29,desktop,132587,2,1538.58124197242,instagram
3763,28,desktop,99664,1,993.735643977656,facebook
3764,26,desktop,124978,2,1386.84915744031,facebook
3765,35,desktop,119421,3,1877.38252911105,paid_search_nb
3766,49,desktop,142855,4,2044.02439212113,facebook
3767,28,desktop,105480,4,1929.08909201512,podcast
3768,23,desktop,81156,2,1021.09984082646,paid_search_nb
3769,35,desktop,148641,4,1987.15769320178,podcast
3770,48,desktop,129978,3,1752.41708065037,podcast
3771,50,desktop,181132,4,2112.5115067813,podcast
3772,39,desktop,102637,3,1618.02097835573,tv
3773,30,desktop,109962,0,1130.60487111395,paid_search_nb
